account_id,employee_id,platform,username,account_status
AW0281,EMP0281,AWS,user281.aws,Active
OK0281,EMP0281,Okta,user281@corp.com,Active
SA0281,EMP0281,Salesforce,sf_user281,Active
AD0282,EMP0282,AD,user282.ad,Disabled
AW0282,EMP0282,AWS,user282.aws,Active
OK0282,EMP0282,Okta,user282@corp.com,Active
SA0282,EMP0282,Salesforce,sf_user282,Active
AD0283,EMP0283,AD,user283.ad,Active
AW0283,EMP0283,AWS,user283.aws,Active
OK0283,EMP0283,Okta,user283@corp.com,Active
SA0283,EMP0283,Salesforce,sf_user283,Active
AD0284,EMP0284,AD,user284.ad,Active
AW0284,EMP0284,AWS,user284.aws,Active
OK0284,EMP0284,Okta,user284@corp.com,Active
SA0284,EMP0284,Salesforce,sf_user284,Active
AD0285,EMP0285,AD,user285.ad,Active
AW0285,EMP0285,AWS,user285.aws,Active
OK0285,EMP0285,Okta,user285@corp.com,Active
SA0285,EMP0285,Salesforce,sf_user285,Active
AD0286,EMP0286,AD,user286.ad,Active
AW0286,EMP0286,AWS,user286.aws,Active
OK0286,EMP0286,Okta,user286@corp.com,Active
SA0286,EMP0286,Salesforce,sf_user286,Disabled
AD0287,EMP0287,AD,user287.ad,Active
AW0287,EMP0287,AWS,user287.aws,Active
OK0287,EMP0287,Okta,user287@corp.com,Active
SA0287,EMP0287,Salesforce,sf_user287,Active
AD0288,EMP0288,AD,user288.ad,Active
AW0288,EMP0288,AWS,user288.aws,Active
OK0288,EMP0288,Okta,user288@corp.com,Active
SA0288,EMP0288,Salesforce,sf_user288,Active
AD0289,EMP0289,AD,user289.ad,Active
AW0289,EMP0289,AWS,user289.aws,Active
OK0289,EMP0289,Okta,user289@corp.com,Active
SA0289,EMP0289,Salesforce,sf_user289,Active
AD0290,EMP0290,AD,user290.ad,Active
AW0290,EMP0290,AWS,user290.aws,Active
OK0290,EMP0290,Okta,user290@corp.com,Active
SA0290,EMP0290,Salesforce,sf_user290,Active
AD0291,EMP0291,AD,user291.ad,Active
AW0291,EMP0291,AWS,user291.aws,Active
OK0291,EMP0291,Okta,user291@corp.com,Active
SA0291,EMP0291,Salesforce,sf_user291,Active
AD0292,EMP0292,AD,user292.ad,Active
AW0292,EMP0292,AWS,user292.aws,Active
OK0292,EMP0292,Okta,user292@corp.com,Active
SA0292,EMP0292,Salesforce,sf_user292,Active
AD0293,EMP0293,AD,user293.ad,Active
AW0293,EMP0293,AWS,user293.aws,Active
OK0293,EMP0293,Okta,user293@corp.com,Active
SA0293,EMP0293,Salesforce,sf_user293,Active
AD0294,EMP0294,AD,user294.ad,Active
AW0294,EMP0294,AWS,user294.aws,Active
OK0294,EMP0294,Okta,user294@corp.com,Active
SA0294,EMP0294,Salesforce,sf_user294,Active
AD0295,EMP0295,AD,user295.ad,Disabled
AW0295,EMP0295,AWS,user295.aws,Active
OK0295,EMP0295,Okta,user295@corp.com,Active
SA0295,EMP0295,Salesforce,sf_user295,Active
AD0296,EMP0296,AD,user296.ad,Active
AW0296,EMP0296,AWS,user296.aws,Active
OK0296,EMP0296,Okta,user296@corp.com,Active
SA0296,EMP0296,Salesforce,sf_user296,Active
AD0297,EMP0297,AD,user297.ad,Active
AW0297,EMP0297,AWS,user297.aws,Active
OK0297,EMP0297,Okta,user297@corp.com,Active
SA0297,EMP0297,Salesforce,sf_user297,Active
AD0298,EMP0298,AD,user298.ad,Active
AW0298,EMP0298,AWS,user298.aws,Active
OK0298,EMP0298,Okta,user298@corp.com,Active
SA0298,EMP0298,Salesforce,sf_user298,Active
AD0299,EMP0299,AD,user299.ad,Active
AW0299,EMP0299,AWS,user299.aws,Active
OK0299,EMP0299,Okta,user299@corp.com,Active
SA0299,EMP0299,Salesforce,sf_user299,Active
AD0300,EMP0300,AD,user300.ad,Active
AW0300,EMP0300,AWS,user300.aws,Active
OK0300,EMP0300,Okta,user300@corp.com,Active
SA0300,EMP0300,Salesforce,sf_user300,Active
AD0301,EMP0301,AD,user301.ad,Active
AW0301,EMP0301,AWS,user301.aws,Active
OK0301,EMP0301,Okta,user301@corp.com,Active
SA0301,EMP0301,Salesforce,sf_user301,Active
AD0302,EMP0302,AD,user302.ad,Active
AW0302,EMP0302,AWS,user302.aws,Active
OK0302,EMP0302,Okta,user302@corp.com,Active
SA0302,EMP0302,Salesforce,sf_user302,Active
AD0303,EMP0303,AD,user303.ad,Active
AW0303,EMP0303,AWS,user303.aws,Active
OK0303,EMP0303,Okta,user303@corp.com,Active
SA0303,EMP0303,Salesforce,sf_user303,Active
AD0304,EMP0304,AD,user304.ad,Disabled
AW0304,EMP0304,AWS,user304.aws,Disabled
OK0304,EMP0304,Okta,user304@corp.com,Disabled
SA0304,EMP0304,Salesforce,sf_user304,Disabled
AD0305,EMP0305,AD,user305.ad,Active
AW0305,EMP0305,AWS,user305.aws,Active
OK0305,EMP0305,Okta,user305@corp.com,Active
SA0305,EMP0305,Salesforce,sf_user305,Active
AD0306,EMP0306,AD,user306.ad,Active
AW0306,EMP0306,AWS,user306.aws,Active
OK0306,EMP0306,Okta,user306@corp.com,Active
SA0306,EMP0306,Salesforce,sf_user306,Active
AD0307,EMP0307,AD,user307.ad,Active
AW0307,EMP0307,AWS,user307.aws,Active
OK0307,EMP0307,Okta,user307@corp.com,Active
SA0307,EMP0307,Salesforce,sf_user307,Active
AD0308,EMP0308,AD,user308.ad,Active
AW0308,EMP0308,AWS,user308.aws,Active
OK0308,EMP0308,Okta,user308@corp.com,Active
SA0308,EMP0308,Salesforce,sf_user308,Active
AD0309,EMP0309,AD,user309.ad,Active
AW0309,EMP0309,AWS,user309.aws,Active
OK0309,EMP0309,Okta,user309@corp.com,Active
SA0309,EMP0309,Salesforce,sf_user309,Active
AD0310,EMP0310,AD,user310.ad,Active
AW0310,EMP0310,AWS,user310.aws,Active
OK0310,EMP0310,Okta,user310@corp.com,Active
SA0310,EMP0310,Salesforce,sf_user310,Active
AD0311,EMP0311,AD,user311.ad,Disabled
AW0311,EMP0311,AWS,user311.aws,Active
OK0311,EMP0311,Okta,user311@corp.com,Active
SA0311,EMP0311,Salesforce,sf_user311,Active
AD0312,EMP0312,AD,user312.ad,Active
AW0312,EMP0312,AWS,user312.aws,Active
OK0312,EMP0312,Okta,user312@corp.com,Active
SA0312,EMP0312,Salesforce,sf_user312,Active
AD0313,EMP0313,AD,user313.ad,Active
AW0313,EMP0313,AWS,user313.aws,Active
OK0313,EMP0313,Okta,user313@corp.com,Active
SA0313,EMP0313,Salesforce,sf_user313,Active
AD0314,EMP0314,AD,user314.ad,Active
AW0314,EMP0314,AWS,user314.aws,Active
OK0314,EMP0314,Okta,user314@corp.com,Active
SA0314,EMP0314,Salesforce,sf_user314,Active
AD0315,EMP0315,AD,user315.ad,Active
AW0315,EMP0315,AWS,user315.aws,Active
OK0315,EMP0315,Okta,user315@corp.com,Active
SA0315,EMP0315,Salesforce,sf_user315,Active
AD0316,EMP0316,AD,user316.ad,Active
AW0316,EMP0316,AWS,user316.aws,Active
OK0316,EMP0316,Okta,user316@corp.com,Active
SA0316,EMP0316,Salesforce,sf_user316,Active
AD0317,EMP0317,AD,user317.ad,Disabled
AW0317,EMP0317,AWS,user317.aws,Active
OK0317,EMP0317,Okta,user317@corp.com,Active
SA0317,EMP0317,Salesforce,sf_user317,Active
AD0318,EMP0318,AD,user318.ad,Active
AW0318,EMP0318,AWS,user318.aws,Active
OK0318,EMP0318,Okta,user318@corp.com,Active
SA0318,EMP0318,Salesforce,sf_user318,Active
AD0319,EMP0319,AD,user319.ad,Active
AW0319,EMP0319,AWS,user319.aws,Active
OK0319,EMP0319,Okta,user319@corp.com,Active
SA0319,EMP0319,Salesforce,sf_user319,Disabled
AD0320,EMP0320,AD,user320.ad,Active
AW0320,EMP0320,AWS,user320.aws,Active
OK0320,EMP0320,Okta,user320@corp.com,Active
SA0320,EMP0320,Salesforce,sf_user320,Active
AD0321,EMP0321,AD,user321.ad,Active
AW0321,EMP0321,AWS,user321.aws,Active
OK0321,EMP0321,Okta,user321@corp.com,Active
SA0321,EMP0321,Salesforce,sf_user321,Active
AD0322,EMP0322,AD,user322.ad,Active
AW0322,EMP0322,AWS,user322.aws,Active
OK0322,EMP0322,Okta,user322@corp.com,Active
SA0322,EMP0322,Salesforce,sf_user322,Active
AD0323,EMP0323,AD,user323.ad,Active
AW0323,EMP0323,AWS,user323.aws,Active
OK0323,EMP0323,Okta,user323@corp.com,Active
SA0323,EMP0323,Salesforce,sf_user323,Active
AD0324,EMP0324,AD,user324.ad,Active
AW0324,EMP0324,AWS,user324.aws,Active
OK0324,EMP0324,Okta,user324@corp.com,Active
SA0324,EMP0324,Salesforce,sf_user324,Active
AD0325,EMP0325,AD,user325.ad,Active
AW0325,EMP0325,AWS,user325.aws,Active
OK0325,EMP0325,Okta,user325@corp.com,Active
SA0325,EMP0325,Salesforce,sf_user325,Active
AD0326,EMP0326,AD,user326.ad,Active
AW0326,EMP0326,AWS,user326.aws,Active
OK0326,EMP0326,Okta,user326@corp.com,Active
SA0326,EMP0326,Salesforce,sf_user326,Active
AD0327,EMP0327,AD,user327.ad,Active
AW0327,EMP0327,AWS,user327.aws,Active
OK0327,EMP0327,Okta,user327@corp.com,Active
SA0327,EMP0327,Salesforce,sf_user327,Active
AD0328,EMP0328,AD,user328.ad,Active
AW0328,EMP0328,AWS,user328.aws,Active
OK0328,EMP0328,Okta,user328@corp.com,Active
SA0328,EMP0328,Salesforce,sf_user328,Active
AD0329,EMP0329,AD,user329.ad,Active
AW0329,EMP0329,AWS,user329.aws,Active
OK0329,EMP0329,Okta,user329@corp.com,Active
SA0329,EMP0329,Salesforce,sf_user329,Active
AD0330,EMP0330,AD,user330.ad,Active
AW0330,EMP0330,AWS,user330.aws,Active
OK0330,EMP0330,Okta,user330@corp.com,Active
SA0330,EMP0330,Salesforce,sf_user330,Disabled
AD0331,EMP0331,AD,user331.ad,Active
AW0331,EMP0331,AWS,user331.aws,Active
OK0331,EMP0331,Okta,user331@corp.com,Active
SA0331,EMP0331,Salesforce,sf_user331,Active
AD0332,EMP0332,AD,user332.ad,Active
AW0332,EMP0332,AWS,user332.aws,Active
OK0332,EMP0332,Okta,user332@corp.com,Active
SA0332,EMP0332,Salesforce,sf_user332,Active
AD0333,EMP0333,AD,user333.ad,Active
AW0333,EMP0333,AWS,user333.aws,Active
OK0333,EMP0333,Okta,user333@corp.com,Active
SA0333,EMP0333,Salesforce,sf_user333,Active
AD0334,EMP0334,AD,user334.ad,Active
AW0334,EMP0334,AWS,user334.aws,Active
OK0334,EMP0334,Okta,user334@corp.com,Active
SA0334,EMP0334,Salesforce,sf_user334,Active
AD0335,EMP0335,AD,user335.ad,Active
AW0335,EMP0335,AWS,user335.aws,Active
OK0335,EMP0335,Okta,user335@corp.com,Active
SA0335,EMP0335,Salesforce,sf_user335,Active
AD0336,EMP0336,AD,user336.ad,Disabled
AW0336,EMP0336,AWS,user336.aws,Active
OK0336,EMP0336,Okta,user336@corp.com,Active
SA0336,EMP0336,Salesforce,sf_user336,Active
AD0337,EMP0337,AD,user337.ad,Active
AW0337,EMP0337,AWS,user337.aws,Active
OK0337,EMP0337,Okta,user337@corp.com,Active
SA0337,EMP0337,Salesforce,sf_user337,Active
AD0338,EMP0338,AD,user338.ad,Active
AW0338,EMP0338,AWS,user338.aws,Active
OK0338,EMP0338,Okta,user338@corp.com,Active
SA0338,EMP0338,Salesforce,sf_user338,Active
AD0339,EMP0339,AD,user339.ad,Active
AW0339,EMP0339,AWS,user339.aws,Active
OK0339,EMP0339,Okta,user339@corp.com,Active
SA0339,EMP0339,Salesforce,sf_user339,Active
AD0340,EMP0340,AD,user340.ad,Active
AW0340,EMP0340,AWS,user340.aws,Active
OK0340,EMP0340,Okta,user340@corp.com,Active
SA0340,EMP0340,Salesforce,sf_user340,Active
AD0341,EMP0341,AD,user341.ad,Active
AW0341,EMP0341,AWS,user341.aws,Active
OK0341,EMP0341,Okta,user341@corp.com,Active
SA0341,EMP0341,Salesforce,sf_user341,Active
AD0342,EMP0342,AD,user342.ad,Disabled
AW0342,EMP0342,AWS,user342.aws,Active
OK0342,EMP0342,Okta,user342@corp.com,Active
SA0342,EMP0342,Salesforce,sf_user342,Active
AD0343,EMP0343,AD,user343.ad,Active
AW0343,EMP0343,AWS,user343.aws,Active
OK0343,EMP0343,Okta,user343@corp.com,Active
SA0343,EMP0343,Salesforce,sf_user343,Active
AD0344,EMP0344,AD,user344.ad,Active
AW0344,EMP0344,AWS,user344.aws,Active
OK0344,EMP0344,Okta,user344@corp.com,Active
SA0344,EMP0344,Salesforce,sf_user344,Active
AD0345,EMP0345,AD,user345.ad,Active
AW0345,EMP0345,AWS,user345.aws,Active
OK0345,EMP0345,Okta,user345@corp.com,Active
SA0345,EMP0345,Salesforce,sf_user345,Active
AD0346,EMP0346,AD,user346.ad,Active
AW0346,EMP0346,AWS,user346.aws,Active
OK0346,EMP0346,Okta,user346@corp.com,Active
SA0346,EMP0346,Salesforce,sf_user346,Active
AD0347,EMP0347,AD,user347.ad,Active
AW0347,EMP0347,AWS,user347.aws,Active
OK0347,EMP0347,Okta,user347@corp.com,Active
SA0347,EMP0347,Salesforce,sf_user347,Active
AD0348,EMP0348,AD,user348.ad,Active
AW0348,EMP0348,AWS,user348.aws,Active
OK0348,EMP0348,Okta,user348@corp.com,Active
SA0348,EMP0348,Salesforce,sf_user348,Active
AD0349,EMP0349,AD,user349.ad,Active
AW0349,EMP0349,AWS,user349.aws,Active
OK0349,EMP0349,Okta,user349@corp.com,Active
SA0349,EMP0349,Salesforce,sf_user349,Active
AD0350,EMP0350,AD,user350.ad,Active
AW0350,EMP0350,AWS,user350.aws,Active
OK0350,EMP0350,Okta,user350@corp.com,Active
SA0350,EMP0350,Salesforce,sf_user350,Active
