account_id,employee_id,platform,username,account_status
AWS0225,EMP0225,AWS,u225_aws,Active
OK0225,EMP0225,Okta,user225@corp.com,Active
SF0225,EMP0225,Salesforce,sf_user225,Active
GH0225,EMP0225,GitHub,gh225,Active
AD0226,EMP0226,AD,user226.ad,Active
AWS0226,EMP0226,AWS,u226_aws,Active
OK0226,EMP0226,Okta,user226@corp.com,Active
SF0226,EMP0226,Salesforce,sf_user226,Active
GH0226,EMP0226,GitHub,gh226,Active
AD0227,EMP0227,AD,user227.ad,Active
AWS0227,EMP0227,AWS,u227_aws,Active
OK0227,EMP0227,Okta,user227@corp.com,Active
SF0227,EMP0227,Salesforce,sf_user227,Active
GH0227,EMP0227,GitHub,gh227,Active
AD0228,EMP0228,AD,user228.ad,Active
AWS0228,EMP0228,AWS,u228_aws,Active
OK0228,EMP0228,Okta,user228@corp.com,Active
SF0228,EMP0228,Salesforce,sf_user228,Active
GH0228,EMP0228,GitHub,gh228,Active
AD0229,EMP0229,AD,user229.ad,Active
AWS0229,EMP0229,AWS,u229_aws,Active
OK0229,EMP0229,Okta,user229@corp.com,Active
SF0229,EMP0229,Salesforce,sf_user229,Active
GH0229,EMP0229,GitHub,gh229,Active
AD0230,EMP0230,AD,user230.ad,Active
AWS0230,EMP0230,AWS,u230_aws,Active
OK0230,EMP0230,Okta,user230@corp.com,Active
SF0230,EMP0230,Salesforce,sf_user230,Active
GH0230,EMP0230,GitHub,gh230,Active
AD0231,EMP0231,AD,user231.ad,Active
AWS0231,EMP0231,AWS,u231_aws,Active
OK0231,EMP0231,Okta,user231@corp.com,Active
SF0231,EMP0231,Salesforce,sf_user231,Active
GH0231,EMP0231,GitHub,gh231,Active
AD0232,EMP0232,AD,user232.ad,Active
AWS0232,EMP0232,AWS,u232_aws,Active
OK0232,EMP0232,Okta,user232@corp.com,Active
SF0232,EMP0232,Salesforce,sf_user232,Active
GH0232,EMP0232,GitHub,gh232,Active
AD0233,EMP0233,AD,user233.ad,Active
AWS0233,EMP0233,AWS,u233_aws,Active
OK0233,EMP0233,Okta,user233@corp.com,Active
SF0233,EMP0233,Salesforce,sf_user233,Active
GH0233,EMP0233,GitHub,gh233,Active
AD0234,EMP0234,AD,user234.ad,Active
AWS0234,EMP0234,AWS,u234_aws,Active
OK0234,EMP0234,Okta,user234@corp.com,Active
SF0234,EMP0234,Salesforce,sf_user234,Active
GH0234,EMP0234,GitHub,gh234,Active
AD0235,EMP0235,AD,user235.ad,Active
AWS0235,EMP0235,AWS,u235_aws,Active
OK0235,EMP0235,Okta,user235@corp.com,Active
SF0235,EMP0235,Salesforce,sf_user235,Active
GH0235,EMP0235,GitHub,gh235,Active
AD0236,EMP0236,AD,user236.ad,Active
AWS0236,EMP0236,AWS,u236_aws,Active
OK0236,EMP0236,Okta,user236@corp.com,Active
SF0236,EMP0236,Salesforce,sf_user236,Active
GH0236,EMP0236,GitHub,gh236,Active
AD0237,EMP0237,AD,user237.ad,Active
AWS0237,EMP0237,AWS,u237_aws,Active
OK0237,EMP0237,Okta,user237@corp.com,Active
SF0237,EMP0237,Salesforce,sf_user237,Active
GH0237,EMP0237,GitHub,gh237,Active
AD0238,EMP0238,AD,user238.ad,Active
AWS0238,EMP0238,AWS,u238_aws,Active
OK0238,EMP0238,Okta,user238@corp.com,Active
SF0238,EMP0238,Salesforce,sf_user238,Active
GH0238,EMP0238,GitHub,gh238,Active
AD0239,EMP0239,AD,user239.ad,Active
AWS0239,EMP0239,AWS,u239_aws,Active
OK0239,EMP0239,Okta,user239@corp.com,Active
SF0239,EMP0239,Salesforce,sf_user239,Active
GH0239,EMP0239,GitHub,gh239,Active
AD0240,EMP0240,AD,user240.ad,Active
AWS0240,EMP0240,AWS,u240_aws,Active
OK0240,EMP0240,Okta,user240@corp.com,Active
SF0240,EMP0240,Salesforce,sf_user240,Active
GH0240,EMP0240,GitHub,gh240,Active
AD0241,EMP0241,AD,user241.ad,Active
AWS0241,EMP0241,AWS,u241_aws,Active
OK0241,EMP0241,Okta,user241@corp.com,Active
SF0241,EMP0241,Salesforce,sf_user241,Active
GH0241,EMP0241,GitHub,gh241,Active
AD0242,EMP0242,AD,user242.ad,Active
AWS0242,EMP0242,AWS,u242_aws,Active
OK0242,EMP0242,Okta,user242@corp.com,Active
SF0242,EMP0242,Salesforce,sf_user242,Active
GH0242,EMP0242,GitHub,gh242,Active
AD0243,EMP0243,AD,user243.ad,Active
AWS0243,EMP0243,AWS,u243_aws,Active
OK0243,EMP0243,Okta,user243@corp.com,Active
SF0243,EMP0243,Salesforce,sf_user243,Active
GH0243,EMP0243,GitHub,gh243,Active
AD0244,EMP0244,AD,user244.ad,Active
AWS0244,EMP0244,AWS,u244_aws,Active
OK0244,EMP0244,Okta,user244@corp.com,Active
SF0244,EMP0244,Salesforce,sf_user244,Active
GH0244,EMP0244,GitHub,gh244,Active
AD0245,EMP0245,AD,user245.ad,Active
AWS0245,EMP0245,AWS,u245_aws,Active
OK0245,EMP0245,Okta,user245@corp.com,Active
SF0245,EMP0245,Salesforce,sf_user245,Active
GH0245,EMP0245,GitHub,gh245,Active
AD0246,EMP0246,AD,user246.ad,Active
AWS0246,EMP0246,AWS,u246_aws,Active
OK0246,EMP0246,Okta,user246@corp.com,Active
SF0246,EMP0246,Salesforce,sf_user246,Active
GH0246,EMP0246,GitHub,gh246,Active
AD0247,EMP0247,AD,user247.ad,Active
AWS0247,EMP0247,AWS,u247_aws,Active
OK0247,EMP0247,Okta,user247@corp.com,Active
SF0247,EMP0247,Salesforce,sf_user247,Active
GH0247,EMP0247,GitHub,gh247,Active
AD0248,EMP0248,AD,user248.ad,Active
AWS0248,EMP0248,AWS,u248_aws,Active
OK0248,EMP0248,Okta,user248@corp.com,Active
SF0248,EMP0248,Salesforce,sf_user248,Active
GH0248,EMP0248,GitHub,gh248,Active
AD0249,EMP0249,AD,user249.ad,Active
AWS0249,EMP0249,AWS,u249_aws,Active
OK0249,EMP0249,Okta,user249@corp.com,Active
SF0249,EMP0249,Salesforce,sf_user249,Active
GH0249,EMP0249,GitHub,gh249,Active
AD0250,EMP0250,AD,user250.ad,Active
AWS0250,EMP0250,AWS,u250_aws,Active
OK0250,EMP0250,Okta,user250@corp.com,Active
SF0250,EMP0250,Salesforce,sf_user250,Active
GH0250,EMP0250,GitHub,gh250,Active
AD0251,EMP0251,AD,user251.ad,Active
AWS0251,EMP0251,AWS,u251_aws,Active
OK0251,EMP0251,Okta,user251@corp.com,Active
SF0251,EMP0251,Salesforce,sf_user251,Active
GH0251,EMP0251,GitHub,gh251,Active
AD0252,EMP0252,AD,user252.ad,Active
AWS0252,EMP0252,AWS,u252_aws,Active
OK0252,EMP0252,Okta,user252@corp.com,Active
SF0252,EMP0252,Salesforce,sf_user252,Active
GH0252,EMP0252,GitHub,gh252,Active
AD0253,EMP0253,AD,user253.ad,Active
AWS0253,EMP0253,AWS,u253_aws,Active
OK0253,EMP0253,Okta,user253@corp.com,Active
SF0253,EMP0253,Salesforce,sf_user253,Active
GH0253,EMP0253,GitHub,gh253,Active
AD0254,EMP0254,AD,user254.ad,Active
AWS0254,EMP0254,AWS,u254_aws,Active
OK0254,EMP0254,Okta,user254@corp.com,Active
SF0254,EMP0254,Salesforce,sf_user254,Active
GH0254,EMP0254,GitHub,gh254,Active
AD0255,EMP0255,AD,user255.ad,Active
AWS0255,EMP0255,AWS,u255_aws,Active
OK0255,EMP0255,Okta,user255@corp.com,Active
SF0255,EMP0255,Salesforce,sf_user255,Active
GH0255,EMP0255,GitHub,gh255,Active
AD0256,EMP0256,AD,user256.ad,Active
AWS0256,EMP0256,AWS,u256_aws,Active
OK0256,EMP0256,Okta,user256@corp.com,Active
SF0256,EMP0256,Salesforce,sf_user256,Active
GH0256,EMP0256,GitHub,gh256,Active
AD0257,EMP0257,AD,user257.ad,Active
AWS0257,EMP0257,AWS,u257_aws,Active
OK0257,EMP0257,Okta,user257@corp.com,Active
SF0257,EMP0257,Salesforce,sf_user257,Active
GH0257,EMP0257,GitHub,gh257,Active
AD0258,EMP0258,AD,user258.ad,Active
AWS0258,EMP0258,AWS,u258_aws,Active
OK0258,EMP0258,Okta,user258@corp.com,Active
SF0258,EMP0258,Salesforce,sf_user258,Active
GH0258,EMP0258,GitHub,gh258,Active
AD0259,EMP0259,AD,user259.ad,Active
AWS0259,EMP0259,AWS,u259_aws,Active
OK0259,EMP0259,Okta,user259@corp.com,Active
SF0259,EMP0259,Salesforce,sf_user259,Active
GH0259,EMP0259,GitHub,gh259,Active
AD0260,EMP0260,AD,user260.ad,Active
AWS0260,EMP0260,AWS,u260_aws,Active
OK0260,EMP0260,Okta,user260@corp.com,Active
SF0260,EMP0260,Salesforce,sf_user260,Active
GH0260,EMP0260,GitHub,gh260,Active
AD0261,EMP0261,AD,user261.ad,Active
AWS0261,EMP0261,AWS,u261_aws,Active
OK0261,EMP0261,Okta,user261@corp.com,Active
SF0261,EMP0261,Salesforce,sf_user261,Active
GH0261,EMP0261,GitHub,gh261,Active
AD0262,EMP0262,AD,user262.ad,Active
AWS0262,EMP0262,AWS,u262_aws,Active
OK0262,EMP0262,Okta,user262@corp.com,Active
SF0262,EMP0262,Salesforce,sf_user262,Active
GH0262,EMP0262,GitHub,gh262,Active
AD0263,EMP0263,AD,user263.ad,Active
AWS0263,EMP0263,AWS,u263_aws,Active
OK0263,EMP0263,Okta,user263@corp.com,Active
SF0263,EMP0263,Salesforce,sf_user263,Active
GH0263,EMP0263,GitHub,gh263,Active
AD0264,EMP0264,AD,user264.ad,Active
AWS0264,EMP0264,AWS,u264_aws,Active
OK0264,EMP0264,Okta,user264@corp.com,Active
SF0264,EMP0264,Salesforce,sf_user264,Active
GH0264,EMP0264,GitHub,gh264,Active
AD0265,EMP0265,AD,user265.ad,Active
AWS0265,EMP0265,AWS,u265_aws,Active
OK0265,EMP0265,Okta,user265@corp.com,Active
SF0265,EMP0265,Salesforce,sf_user265,Active
GH0265,EMP0265,GitHub,gh265,Active
AD0266,EMP0266,AD,user266.ad,Active
AWS0266,EMP0266,AWS,u266_aws,Active
OK0266,EMP0266,Okta,user266@corp.com,Active
SF0266,EMP0266,Salesforce,sf_user266,Active
GH0266,EMP0266,GitHub,gh266,Active
AD0267,EMP0267,AD,user267.ad,Active
AWS0267,EMP0267,AWS,u267_aws,Active
OK0267,EMP0267,Okta,user267@corp.com,Active
SF0267,EMP0267,Salesforce,sf_user267,Active
GH0267,EMP0267,GitHub,gh267,Active
AD0268,EMP0268,AD,user268.ad,Active
AWS0268,EMP0268,AWS,u268_aws,Active
OK0268,EMP0268,Okta,user268@corp.com,Active
SF0268,EMP0268,Salesforce,sf_user268,Active
GH0268,EMP0268,GitHub,gh268,Active
AD0269,EMP0269,AD,user269.ad,Active
AWS0269,EMP0269,AWS,u269_aws,Active
OK0269,EMP0269,Okta,user269@corp.com,Active
SF0269,EMP0269,Salesforce,sf_user269,Active
GH0269,EMP0269,GitHub,gh269,Active
AD0270,EMP0270,AD,user270.ad,Active
AWS0270,EMP0270,AWS,u270_aws,Active
OK0270,EMP0270,Okta,user270@corp.com,Active
SF0270,EMP0270,Salesforce,sf_user270,Active
GH0270,EMP0270,GitHub,gh270,Active
AD0271,EMP0271,AD,user271.ad,Active
AWS0271,EMP0271,AWS,u271_aws,Active
OK0271,EMP0271,Okta,user271@corp.com,Active
SF0271,EMP0271,Salesforce,sf_user271,Active
GH0271,EMP0271,GitHub,gh271,Active
AD0272,EMP0272,AD,user272.ad,Active
AWS0272,EMP0272,AWS,u272_aws,Active
OK0272,EMP0272,Okta,user272@corp.com,Active
SF0272,EMP0272,Salesforce,sf_user272,Active
GH0272,EMP0272,GitHub,gh272,Active
AD0273,EMP0273,AD,user273.ad,Active
AWS0273,EMP0273,AWS,u273_aws,Active
OK0273,EMP0273,Okta,user273@corp.com,Active
SF0273,EMP0273,Salesforce,sf_user273,Active
GH0273,EMP0273,GitHub,gh273,Active
AD0274,EMP0274,AD,user274.ad,Active
AWS0274,EMP0274,AWS,u274_aws,Active
OK0274,EMP0274,Okta,user274@corp.com,Active
SF0274,EMP0274,Salesforce,sf_user274,Active
GH0274,EMP0274,GitHub,gh274,Active
AD0275,EMP0275,AD,user275.ad,Active
AWS0275,EMP0275,AWS,u275_aws,Active
OK0275,EMP0275,Okta,user275@corp.com,Active
SF0275,EMP0275,Salesforce,sf_user275,Active
GH0275,EMP0275,GitHub,gh275,Active
AD0276,EMP0276,AD,user276.ad,Active
AWS0276,EMP0276,AWS,u276_aws,Active
OK0276,EMP0276,Okta,user276@corp.com,Active
SF0276,EMP0276,Salesforce,sf_user276,Active
GH0276,EMP0276,GitHub,gh276,Active
AD0277,EMP0277,AD,user277.ad,Active
AWS0277,EMP0277,AWS,u277_aws,Active
OK0277,EMP0277,Okta,user277@corp.com,Active
SF0277,EMP0277,Salesforce,sf_user277,Active
GH0277,EMP0277,GitHub,gh277,Active
AD0278,EMP0278,AD,user278.ad,Active
AWS0278,EMP0278,AWS,u278_aws,Active
OK0278,EMP0278,Okta,user278@corp.com,Active
SF0278,EMP0278,Salesforce,sf_user278,Active
GH0278,EMP0278,GitHub,gh278,Active
AD0279,EMP0279,AD,user279.ad,Active
AWS0279,EMP0279,AWS,u279_aws,Active
OK0279,EMP0279,Okta,user279@corp.com,Active
SF0279,EMP0279,Salesforce,sf_user279,Active
GH0279,EMP0279,GitHub,gh279,Active
AD0280,EMP0280,AD,user280.ad,Active
AWS0280,EMP0280,AWS,u280_aws,Active
OK0280,EMP0280,Okta,user280@corp.com,Active
SF0280,EMP0280,Salesforce,sf_user280,Active
GH0280,EMP0280,GitHub,gh280,Active
AD0281,EMP0281,AD,user281.ad,Active
AWS0281,EMP0281,AWS,u281_aws,Active
OK0281,EMP0281,Okta,user281@corp.com,Active
SF0281,EMP0281,Salesforce,sf_user281,Active
GH0281,EMP0281,GitHub,gh281,Active
AD0282,EMP0282,AD,user282.ad,Active
AWS0282,EMP0282,AWS,u282_aws,Active
OK0282,EMP0282,Okta,user282@corp.com,Active
SF0282,EMP0282,Salesforce,sf_user282,Active
GH0282,EMP0282,GitHub,gh282,Active
AD0283,EMP0283,AD,user283.ad,Active
AWS0283,EMP0283,AWS,u283_aws,Active
OK0283,EMP0283,Okta,user283@corp.com,Active
SF0283,EMP0283,Salesforce,sf_user283,Active
GH0283,EMP0283,GitHub,gh283,Active
AD0284,EMP0284,AD,user284.ad,Active
AWS0284,EMP0284,AWS,u284_aws,Active
OK0284,EMP0284,Okta,user284@corp.com,Active
SF0284,EMP0284,Salesforce,sf_user284,Active
GH0284,EMP0284,GitHub,gh284,Active
AD0285,EMP0285,AD,user285.ad,Active
AWS0285,EMP0285,AWS,u285_aws,Active
OK0285,EMP0285,Okta,user285@corp.com,Active
SF0285,EMP0285,Salesforce,sf_user285,Active
GH0285,EMP0285,GitHub,gh285,Active
AD0286,EMP0286,AD,user286.ad,Active
AWS0286,EMP0286,AWS,u286_aws,Active
OK0286,EMP0286,Okta,user286@corp.com,Active
SF0286,EMP0286,Salesforce,sf_user286,Active
GH0286,EMP0286,GitHub,gh286,Active
AD0287,EMP0287,AD,user287.ad,Active
AWS0287,EMP0287,AWS,u287_aws,Active
OK0287,EMP0287,Okta,user287@corp.com,Active
SF0287,EMP0287,Salesforce,sf_user287,Active
GH0287,EMP0287,GitHub,gh287,Active
AD0288,EMP0288,AD,user288.ad,Active
AWS0288,EMP0288,AWS,u288_aws,Active
OK0288,EMP0288,Okta,user288@corp.com,Active
SF0288,EMP0288,Salesforce,sf_user288,Active
GH0288,EMP0288,GitHub,gh288,Active
AD0289,EMP0289,AD,user289.ad,Active
AWS0289,EMP0289,AWS,u289_aws,Active
OK0289,EMP0289,Okta,user289@corp.com,Active
SF0289,EMP0289,Salesforce,sf_user289,Active
GH0289,EMP0289,GitHub,gh289,Active
AD0290,EMP0290,AD,user290.ad,Active
AWS0290,EMP0290,AWS,u290_aws,Active
OK0290,EMP0290,Okta,user290@corp.com,Active
SF0290,EMP0290,Salesforce,sf_user290,Active
GH0290,EMP0290,GitHub,gh290,Active
AD0291,EMP0291,AD,user291.ad,Active
AWS0291,EMP0291,AWS,u291_aws,Active
OK0291,EMP0291,Okta,user291@corp.com,Active
SF0291,EMP0291,Salesforce,sf_user291,Active
GH0291,EMP0291,GitHub,gh291,Active
AD0292,EMP0292,AD,user292.ad,Active
AWS0292,EMP0292,AWS,u292_aws,Active
OK0292,EMP0292,Okta,user292@corp.com,Active
SF0292,EMP0292,Salesforce,sf_user292,Active
GH0292,EMP0292,GitHub,gh292,Active
AD0293,EMP0293,AD,user293.ad,Active
AWS0293,EMP0293,AWS,u293_aws,Active
OK0293,EMP0293,Okta,user293@corp.com,Active
SF0293,EMP0293,Salesforce,sf_user293,Active
GH0293,EMP0293,GitHub,gh293,Active
AD0294,EMP0294,AD,user294.ad,Active
AWS0294,EMP0294,AWS,u294_aws,Active
OK0294,EMP0294,Okta,user294@corp.com,Active
SF0294,EMP0294,Salesforce,sf_user294,Active
GH0294,EMP0294,GitHub,gh294,Active
AD0295,EMP0295,AD,user295.ad,Active
AWS0295,EMP0295,AWS,u295_aws,Active
OK0295,EMP0295,Okta,user295@corp.com,Active
SF0295,EMP0295,Salesforce,sf_user295,Active
GH0295,EMP0295,GitHub,gh295,Active
AD0296,EMP0296,AD,user296.ad,Active
AWS0296,EMP0296,AWS,u296_aws,Active
OK0296,EMP0296,Okta,user296@corp.com,Active
SF0296,EMP0296,Salesforce,sf_user296,Active
GH0296,EMP0296,GitHub,gh296,Active
AD0297,EMP0297,AD,user297.ad,Active
AWS0297,EMP0297,AWS,u297_aws,Active
OK0297,EMP0297,Okta,user297@corp.com,Active
SF0297,EMP0297,Salesforce,sf_user297,Active
GH0297,EMP0297,GitHub,gh297,Active
AD0298,EMP0298,AD,user298.ad,Active
AWS0298,EMP0298,AWS,u298_aws,Active
OK0298,EMP0298,Okta,user298@corp.com,Active
SF0298,EMP0298,Salesforce,sf_user298,Active
GH0298,EMP0298,GitHub,gh298,Active
AD0299,EMP0299,AD,user299.ad,Active
AWS0299,EMP0299,AWS,u299_aws,Active
OK0299,EMP0299,Okta,user299@corp.com,Active
SF0299,EMP0299,Salesforce,sf_user299,Active
GH0299,EMP0299,GitHub,gh299,Active
AD0300,EMP0300,AD,user300.ad,Active
AWS0300,EMP0300,AWS,u300_aws,Active
OK0300,EMP0300,Okta,user300@corp.com,Active
SF0300,EMP0300,Salesforce,sf_user300,Active
GH0300,EMP0300,GitHub,gh300,Active
AD0301,EMP0301,AD,user301.ad,Active
AWS0301,EMP0301,AWS,u301_aws,Active
OK0301,EMP0301,Okta,user301@corp.com,Active
SF0301,EMP0301,Salesforce,sf_user301,Active
GH0301,EMP0301,GitHub,gh301,Active
AD0302,EMP0302,AD,user302.ad,Active
AWS0302,EMP0302,AWS,u302_aws,Active
OK0302,EMP0302,Okta,user302@corp.com,Active
SF0302,EMP0302,Salesforce,sf_user302,Active
GH0302,EMP0302,GitHub,gh302,Active
AD0303,EMP0303,AD,user303.ad,Active
AWS0303,EMP0303,AWS,u303_aws,Active
OK0303,EMP0303,Okta,user303@corp.com,Active
SF0303,EMP0303,Salesforce,sf_user303,Active
GH0303,EMP0303,GitHub,gh303,Active
AD0304,EMP0304,AD,user304.ad,Active
AWS0304,EMP0304,AWS,u304_aws,Active
OK0304,EMP0304,Okta,user304@corp.com,Active
SF0304,EMP0304,Salesforce,sf_user304,Active
GH0304,EMP0304,GitHub,gh304,Active
AD0305,EMP0305,AD,user305.ad,Active
AWS0305,EMP0305,AWS,u305_aws,Active
OK0305,EMP0305,Okta,user305@corp.com,Active
SF0305,EMP0305,Salesforce,sf_user305,Active
GH0305,EMP0305,GitHub,gh305,Active
AD0306,EMP0306,AD,user306.ad,Active
AWS0306,EMP0306,AWS,u306_aws,Active
OK0306,EMP0306,Okta,user306@corp.com,Active
SF0306,EMP0306,Salesforce,sf_user306,Active
GH0306,EMP0306,GitHub,gh306,Active
AD0307,EMP0307,AD,user307.ad,Active
AWS0307,EMP0307,AWS,u307_aws,Active
OK0307,EMP0307,Okta,user307@corp.com,Active
SF0307,EMP0307,Salesforce,sf_user307,Active
GH0307,EMP0307,GitHub,gh307,Active
AD0308,EMP0308,AD,user308.ad,Active
AWS0308,EMP0308,AWS,u308_aws,Active
OK0308,EMP0308,Okta,user308@corp.com,Active
SF0308,EMP0308,Salesforce,sf_user308,Active
GH0308,EMP0308,GitHub,gh308,Active
AD0309,EMP0309,AD,user309.ad,Active
AWS0309,EMP0309,AWS,u309_aws,Active
OK0309,EMP0309,Okta,user309@corp.com,Active
SF0309,EMP0309,Salesforce,sf_user309,Active
GH0309,EMP0309,GitHub,gh309,Active
AD0310,EMP0310,AD,user310.ad,Active
AWS0310,EMP0310,AWS,u310_aws,Active
OK0310,EMP0310,Okta,user310@corp.com,Active
SF0310,EMP0310,Salesforce,sf_user310,Active
GH0310,EMP0310,GitHub,gh310,Active
AD0311,EMP0311,AD,user311.ad,Active
AWS0311,EMP0311,AWS,u311_aws,Active
OK0311,EMP0311,Okta,user311@corp.com,Active
SF0311,EMP0311,Salesforce,sf_user311,Active
GH0311,EMP0311,GitHub,gh311,Active
AD0312,EMP0312,AD,user312.ad,Active
AWS0312,EMP0312,AWS,u312_aws,Active
OK0312,EMP0312,Okta,user312@corp.com,Active
SF0312,EMP0312,Salesforce,sf_user312,Active
GH0312,EMP0312,GitHub,gh312,Active
AD0313,EMP0313,AD,user313.ad,Active
AWS0313,EMP0313,AWS,u313_aws,Active
OK0313,EMP0313,Okta,user313@corp.com,Active
SF0313,EMP0313,Salesforce,sf_user313,Active
GH0313,EMP0313,GitHub,gh313,Active
AD0314,EMP0314,AD,user314.ad,Active
AWS0314,EMP0314,AWS,u314_aws,Active
OK0314,EMP0314,Okta,user314@corp.com,Active
SF0314,EMP0314,Salesforce,sf_user314,Active
GH0314,EMP0314,GitHub,gh314,Active
AD0315,EMP0315,AD,user315.ad,Active
AWS0315,EMP0315,AWS,u315_aws,Active
OK0315,EMP0315,Okta,user315@corp.com,Active
SF0315,EMP0315,Salesforce,sf_user315,Active
GH0315,EMP0315,GitHub,gh315,Active
AD0316,EMP0316,AD,user316.ad,Active
AWS0316,EMP0316,AWS,u316_aws,Active
OK0316,EMP0316,Okta,user316@corp.com,Active
SF0316,EMP0316,Salesforce,sf_user316,Active
GH0316,EMP0316,GitHub,gh316,Active
AD0317,EMP0317,AD,user317.ad,Active
AWS0317,EMP0317,AWS,u317_aws,Active
OK0317,EMP0317,Okta,user317@corp.com,Active
SF0317,EMP0317,Salesforce,sf_user317,Active
GH0317,EMP0317,GitHub,gh317,Active
AD0318,EMP0318,AD,user318.ad,Active
AWS0318,EMP0318,AWS,u318_aws,Active
OK0318,EMP0318,Okta,user318@corp.com,Active
SF0318,EMP0318,Salesforce,sf_user318,Active
GH0318,EMP0318,GitHub,gh318,Active
AD0319,EMP0319,AD,user319.ad,Active
AWS0319,EMP0319,AWS,u319_aws,Active
OK0319,EMP0319,Okta,user319@corp.com,Active
SF0319,EMP0319,Salesforce,sf_user319,Active
GH0319,EMP0319,GitHub,gh319,Active
AD0320,EMP0320,AD,user320.ad,Active
AWS0320,EMP0320,AWS,u320_aws,Active
OK0320,EMP0320,Okta,user320@corp.com,Active
SF0320,EMP0320,Salesforce,sf_user320,Active
GH0320,EMP0320,GitHub,gh320,Active
AD0321,EMP0321,AD,user321.ad,Active
AWS0321,EMP0321,AWS,u321_aws,Active
OK0321,EMP0321,Okta,user321@corp.com,Active
SF0321,EMP0321,Salesforce,sf_user321,Active
GH0321,EMP0321,GitHub,gh321,Active
AD0322,EMP0322,AD,user322.ad,Active
AWS0322,EMP0322,AWS,u322_aws,Active
OK0322,EMP0322,Okta,user322@corp.com,Active
SF0322,EMP0322,Salesforce,sf_user322,Active
GH0322,EMP0322,GitHub,gh322,Active
AD0323,EMP0323,AD,user323.ad,Active
AWS0323,EMP0323,AWS,u323_aws,Active
OK0323,EMP0323,Okta,user323@corp.com,Active
SF0323,EMP0323,Salesforce,sf_user323,Active
GH0323,EMP0323,GitHub,gh323,Active
AD0324,EMP0324,AD,user324.ad,Active
AWS0324,EMP0324,AWS,u324_aws,Active
OK0324,EMP0324,Okta,user324@corp.com,Active
SF0324,EMP0324,Salesforce,sf_user324,Active
GH0324,EMP0324,GitHub,gh324,Active
AD0325,EMP0325,AD,user325.ad,Active
AWS0325,EMP0325,AWS,u325_aws,Active
OK0325,EMP0325,Okta,user325@corp.com,Active
SF0325,EMP0325,Salesforce,sf_user325,Active
GH0325,EMP0325,GitHub,gh325,Active
AD0326,EMP0326,AD,user326.ad,Active
AWS0326,EMP0326,AWS,u326_aws,Active
OK0326,EMP0326,Okta,user326@corp.com,Active
SF0326,EMP0326,Salesforce,sf_user326,Active
GH0326,EMP0326,GitHub,gh326,Active
AD0327,EMP0327,AD,user327.ad,Active
AWS0327,EMP0327,AWS,u327_aws,Active
OK0327,EMP0327,Okta,user327@corp.com,Active
SF0327,EMP0327,Salesforce,sf_user327,Active
GH0327,EMP0327,GitHub,gh327,Active
AD0328,EMP0328,AD,user328.ad,Active
AWS0328,EMP0328,AWS,u328_aws,Active
OK0328,EMP0328,Okta,user328@corp.com,Active
SF0328,EMP0328,Salesforce,sf_user328,Active
GH0328,EMP0328,GitHub,gh328,Active
AD0329,EMP0329,AD,user329.ad,Active
AWS0329,EMP0329,AWS,u329_aws,Active
OK0329,EMP0329,Okta,user329@corp.com,Active
SF0329,EMP0329,Salesforce,sf_user329,Active
GH0329,EMP0329,GitHub,gh329,Active
AD0330,EMP0330,AD,user330.ad,Active
AWS0330,EMP0330,AWS,u330_aws,Active
OK0330,EMP0330,Okta,user330@corp.com,Active
SF0330,EMP0330,Salesforce,sf_user330,Active
GH0330,EMP0330,GitHub,gh330,Active
AD0331,EMP0331,AD,user331.ad,Active
AWS0331,EMP0331,AWS,u331_aws,Active
OK0331,EMP0331,Okta,user331@corp.com,Active
SF0331,EMP0331,Salesforce,sf_user331,Active
GH0331,EMP0331,GitHub,gh331,Active
AD0332,EMP0332,AD,user332.ad,Active
AWS0332,EMP0332,AWS,u332_aws,Active
OK0332,EMP0332,Okta,user332@corp.com,Active
SF0332,EMP0332,Salesforce,sf_user332,Active
GH0332,EMP0332,GitHub,gh332,Active
AD0333,EMP0333,AD,user333.ad,Active
AWS0333,EMP0333,AWS,u333_aws,Active
OK0333,EMP0333,Okta,user333@corp.com,Active
SF0333,EMP0333,Salesforce,sf_user333,Active
GH0333,EMP0333,GitHub,gh333,Active
AD0334,EMP0334,AD,user334.ad,Active
AWS0334,EMP0334,AWS,u334_aws,Active
OK0334,EMP0334,Okta,user334@corp.com,Active
SF0334,EMP0334,Salesforce,sf_user334,Active
GH0334,EMP0334,GitHub,gh334,Active
AD0335,EMP0335,AD,user335.ad,Active
AWS0335,EMP0335,AWS,u335_aws,Active
OK0335,EMP0335,Okta,user335@corp.com,Active
SF0335,EMP0335,Salesforce,sf_user335,Active
GH0335,EMP0335,GitHub,gh335,Active
AD0336,EMP0336,AD,user336.ad,Active
AWS0336,EMP0336,AWS,u336_aws,Active
OK0336,EMP0336,Okta,user336@corp.com,Active
SF0336,EMP0336,Salesforce,sf_user336,Active
GH0336,EMP0336,GitHub,gh336,Active
AD0337,EMP0337,AD,user337.ad,Active
AWS0337,EMP0337,AWS,u337_aws,Active
OK0337,EMP0337,Okta,user337@corp.com,Active
SF0337,EMP0337,Salesforce,sf_user337,Active
GH0337,EMP0337,GitHub,gh337,Active
AD0338,EMP0338,AD,user338.ad,Active
AWS0338,EMP0338,AWS,u338_aws,Active
OK0338,EMP0338,Okta,user338@corp.com,Active
SF0338,EMP0338,Salesforce,sf_user338,Active
